Start of simulation. Time: Tuesday, June 28, 2016 10:32:29 AM
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    42, Errors this iteration:     2, Total Bits Simulated:       144, Bit Error Rate:  0.29, Percent errors found:  8.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    43, Errors this iteration:     1, Total Bits Simulated:       148, Bit Error Rate:  0.29, Percent errors found:  8.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    44, Errors this iteration:     1, Total Bits Simulated:       150, Bit Error Rate:  0.29, Percent errors found:  8.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    45, Errors this iteration:     1, Total Bits Simulated:       152, Bit Error Rate:  0.30, Percent errors found:  9.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    46, Errors this iteration:     1, Total Bits Simulated:       158, Bit Error Rate:  0.29, Percent errors found:  9.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    47, Errors this iteration:     1, Total Bits Simulated:       160, Bit Error Rate:  0.29, Percent errors found:  9.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    48, Errors this iteration:     1, Total Bits Simulated:       162, Bit Error Rate:  0.30, Percent errors found:  9.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    49, Errors this iteration:     1, Total Bits Simulated:       166, Bit Error Rate:  0.30, Percent errors found:  9.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    50, Errors this iteration:     1, Total Bits Simulated:       170, Bit Error Rate:  0.29, Percent errors found:  10.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    52, Errors this iteration:     2, Total Bits Simulated:       172, Bit Error Rate:  0.30, Percent errors found:  10.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    53, Errors this iteration:     1, Total Bits Simulated:       176, Bit Error Rate:  0.30, Percent errors found:  10.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    54, Errors this iteration:     1, Total Bits Simulated:       186, Bit Error Rate:  0.29, Percent errors found:  10.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    56, Errors this iteration:     2, Total Bits Simulated:       188, Bit Error Rate:  0.30, Percent errors found:  11.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    58, Errors this iteration:     2, Total Bits Simulated:       190, Bit Error Rate:  0.31, Percent errors found:  11.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    59, Errors this iteration:     1, Total Bits Simulated:       192, Bit Error Rate:  0.31, Percent errors found:  11.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    60, Errors this iteration:     1, Total Bits Simulated:       194, Bit Error Rate:  0.31, Percent errors found:  12.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    61, Errors this iteration:     1, Total Bits Simulated:       196, Bit Error Rate:  0.31, Percent errors found:  12.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    63, Errors this iteration:     2, Total Bits Simulated:       198, Bit Error Rate:  0.32, Percent errors found:  12.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    64, Errors this iteration:     1, Total Bits Simulated:       204, Bit Error Rate:  0.31, Percent errors found:  12.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    65, Errors this iteration:     1, Total Bits Simulated:       208, Bit Error Rate:  0.31, Percent errors found:  13.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    67, Errors this iteration:     2, Total Bits Simulated:       210, Bit Error Rate:  0.32, Percent errors found:  13.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    68, Errors this iteration:     1, Total Bits Simulated:       212, Bit Error Rate:  0.32, Percent errors found:  13.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    70, Errors this iteration:     2, Total Bits Simulated:       216, Bit Error Rate:  0.32, Percent errors found:  14.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    71, Errors this iteration:     1, Total Bits Simulated:       218, Bit Error Rate:  0.33, Percent errors found:  14.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    73, Errors this iteration:     2, Total Bits Simulated:       220, Bit Error Rate:  0.33, Percent errors found:  14.60
