Start of simulation. Time: Wednesday, June 22, 2016 8:18:48 PM
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 40, Errors this iteration: 1, Total Bits Simulated: 142, Bit Error Rate: 0.28169014084507, Percent errors found: 8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 42, Errors this iteration: 2, Total Bits Simulated: 144, Bit Error Rate: 0.291666666666667, Percent errors found: 8.4
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 43, Errors this iteration: 1, Total Bits Simulated: 148, Bit Error Rate: 0.290540540540541, Percent errors found: 8.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 44, Errors this iteration: 1, Total Bits Simulated: 150, Bit Error Rate: 0.293333333333333, Percent errors found: 8.8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 45, Errors this iteration: 1, Total Bits Simulated: 152, Bit Error Rate: 0.296052631578947, Percent errors found: 9
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 46, Errors this iteration: 1, Total Bits Simulated: 158, Bit Error Rate: 0.291139240506329, Percent errors found: 9.2
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 47, Errors this iteration: 1, Total Bits Simulated: 160, Bit Error Rate: 0.29375, Percent errors found: 9.4
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 48, Errors this iteration: 1, Total Bits Simulated: 162, Bit Error Rate: 0.296296296296296, Percent errors found: 9.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 49, Errors this iteration: 1, Total Bits Simulated: 166, Bit Error Rate: 0.295180722891566, Percent errors found: 9.8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 50, Errors this iteration: 1, Total Bits Simulated: 170, Bit Error Rate: 0.294117647058824, Percent errors found: 10
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 52, Errors this iteration: 2, Total Bits Simulated: 172, Bit Error Rate: 0.302325581395349, Percent errors found: 10.4
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 53, Errors this iteration: 1, Total Bits Simulated: 176, Bit Error Rate: 0.301136363636364, Percent errors found: 10.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 54, Errors this iteration: 1, Total Bits Simulated: 186, Bit Error Rate: 0.290322580645161, Percent errors found: 10.8
